OrderID,OrderDate,CustomerName,Segment,Region,Category,Sales,Profit
ORD-3266,2024-12-29,Carlos Soltero,Consumer,West,Office Supplies,12.39,5.6994
ORD-2816,2024-12-29,Dennis Pardue,Home Office,West,Office Supplies,113.22,29.4372
ORD-2816,2024-12-29,Dennis Pardue,Home Office,West,Office Supplies,4535.976,1644.2913
ORD-3142,2024-12-29,Michael Kennedy,Corporate,East,Office Supplies,23.2,10.44
ORD-3058,2024-12-29,Muhammed Yedwab,Corporate,East,Office Supplies,7.92,3.564
ORD-2780,2024-12-29,Anne Pryor,Home Office,South,Office Supplies,28.752,-21.0848
ORD-2816,2024-12-29,Dennis Pardue,Home Office,West,Office Supplies,35.88,17.5812
ORD-2333,2024-12-29,Neoma Murray,Consumer,West,Office Supplies,22.92,11.2308
ORD-3142,2024-12-29,Michael Kennedy,Corporate,East,Office Supplies,104.79,29.3412
ORD-3266,2024-12-29,Carlos Soltero,Consumer,West,Office Supplies,340.92,3.4092
ORD-2929,2024-12-29,Joel Eaton,Consumer,West,Office Supplies,154.44,1.5444
ORD-3414,2024-12-29,Giulietta Weimer,Consumer,South,Office Supplies,111.672,6.9795
ORD-3142,2024-12-29,Michael Kennedy,Corporate,East,Office Supplies,7.36,0.1472
ORD-3365,2024-12-29,Jill Fjeld,Consumer,Central,Technology,106.08,-9.282
ORD-2316,2024-12-29,Charles McCrossin,Consumer,East,Technology,98.16,9.816
ORD-2730,2024-12-29,Susan Vittorini,Consumer,East,Technology,235.152,-47.0304
ORD-3344,2024-12-30,Peter McVee,Home Office,Central,Furniture,31.4,10.048
ORD-3420,2024-12-30,MaryBeth Skach,Consumer,West,Furniture,101.94,30.582
ORD-2420,2024-12-30,Eric Barreto,Consumer,South,Furniture,39.92,11.1776
ORD-3420,2024-12-30,MaryBeth Skach,Consumer,West,Office Supplies,8.34,2.2518
ORD-3420,2024-12-30,MaryBeth Skach,Consumer,West,Office Supplies,6.68,3.2064
ORD-3350,2024-12-31,Heather Kirkland,Corporate,Central,Furniture,16.156,-12.117
ORD-3060,2024-12-31,Alejandro Ballentine,Home Office,West,Office Supplies,17.05,8.184
ORD-2715,2024-12-31,Steven Roelle,Home Office,East,Office Supplies,379.4,178.318
ORD-3350,2024-12-31,Heather Kirkland,Corporate,Central,Office Supplies,54.816,17.8152
ORD-3213,2025-01-01,Jennifer Patt,Corporate,Central,Office Supplies,15.552,5.4432
ORD-2459,2025-01-01,Emily Ducich,Home Office,West,Technology,450.0,162.0
ORD-3363,2025-01-01,Sonia Sunley,Consumer,West,Technology,199.99,85.9957
ORD-2516,2025-01-01,Victoria Wilson,Corporate,West,Technology,359.98,21.5988
ORD-2516,2025-01-01,Victoria Wilson,Corporate,West,Technology,100.0,21.0
ORD-2507,2025-01-01,Catherine Glotzbach,Home Office,South,Technology,239.976,17.9982
ORD-3100,2025-01-02,Jill Stevenson,Corporate,South,Technology,783.96,78.396
ORD-2426,2025-01-04,Ben Wallace,Consumer,East,Furniture,427.644,80.7772
ORD-2504,2025-01-04,Ben Wallace,Consumer,South,Furniture,290.98,75.6548
ORD-3085,2025-01-04,Jeremy Ellison,Consumer,East,Furniture,40.2,19.296
ORD-3163,2025-01-04,Bart Pistole,Corporate,West,Office Supplies,43.92,11.8584
ORD-3163,2025-01-04,Bart Pistole,Corporate,West,Office Supplies,25.032,7.8225
ORD-2426,2025-01-04,Ben Wallace,Consumer,East,Office Supplies,9.728,3.2832
ORD-2440,2025-01-04,Pete Armstrong,Home Office,West,Office Supplies,67.136,25.176
ORD-2426,2025-01-04,Ben Wallace,Consumer,East,Office Supplies,40.67,12.6077
ORD-2426,2025-01-04,Ben Wallace,Consumer,East,Office Supplies,33.48,1.3392
ORD-2920,2025-01-05,Patrick Gardner,Consumer,South,Furniture,47.952,13.7862
ORD-2890,2025-01-05,Jonathan Doherty,Corporate,East,Furniture,77.6,38.024
ORD-2920,2025-01-05,Patrick Gardner,Consumer,South,Furniture,63.968,0.0
ORD-2920,2025-01-05,Patrick Gardner,Consumer,South,Furniture,165.048,41.262
ORD-2496,2025-01-05,Victoria Brennan,Corporate,East,Furniture,756.8,75.68
ORD-2586,2025-01-05,Denise Leinenbach,Consumer,East,Office Supplies,12.42,5.2164
ORD-2864,2025-01-05,Emily Phan,Consumer,South,Office Supplies,38.19,-26.733
ORD-2758,2025-01-05,Alejandro Savely,Corporate,West,Office Supplies,49.536,17.3376
ORD-2890,2025-01-05,Jonathan Doherty,Corporate,East,Office Supplies,14.28,6.5688
ORD-2920,2025-01-05,Patrick Gardner,Consumer,South,Office Supplies,37.425,-29.94
ORD-2922,2025-01-05,Suzanne McNair,Corporate,South,Office Supplies,17.616,-14.0928
ORD-2890,2025-01-05,Jonathan Doherty,Corporate,East,Office Supplies,32.4,15.552
ORD-2890,2025-01-05,Jonathan Doherty,Corporate,East,Office Supplies,56.91,27.3168
ORD-2758,2025-01-05,Alejandro Savely,Corporate,West,Office Supplies,50.96,25.48
ORD-2668,2025-01-05,Jonathan Howell,Consumer,West,Office Supplies,93.06,26.0568
ORD-2890,2025-01-05,Jonathan Doherty,Corporate,East,Office Supplies,1082.48,10.8248
ORD-2668,2025-01-05,Jonathan Howell,Consumer,West,Technology,302.376,22.6782
ORD-2971,2025-01-06,Katrina Willman,Consumer,Central,Furniture,67.0,32.16
ORD-2335,2025-01-06,Jim Mitchum,Corporate,East,Office Supplies,11.67,3.0342
ORD-2703,2025-01-06,Logan Haushalter,Consumer,West,Office Supplies,11.744,3.8168
ORD-2335,2025-01-06,Jim Mitchum,Corporate,East,Office Supplies,40.74,0.4074
ORD-3379,2025-01-07,Jason Fortune-,Consumer,Central,Office Supplies,11.68,3.504
ORD-3108,2025-01-07,Edward Hooks,Corporate,East,Office Supplies,114.95,32.186
ORD-3108,2025-01-07,Edward Hooks,Corporate,East,Office Supplies,28.752,10.0632
ORD-2203,2025-01-07,Susan Pistek,Consumer,West,Office Supplies,3.62,1.1946
ORD-2478,2025-01-08,Bill Donatelli,Consumer,East,Furniture,492.835,-14.081
ORD-2977,2025-01-08,Sylvia Foulston,Corporate,West,Furniture,1403.92,70.196
ORD-2849,2025-01-08,Helen Wasserman,Corporate,Central,Furniture,368.97,81.1734
ORD-2849,2025-01-08,Helen Wasserman,Corporate,Central,Office Supplies,12.39,3.4692
ORD-2884,2025-01-08,Frank Olsen,Consumer,South,Office Supplies,32.064,11.2224
ORD-2849,2025-01-08,Helen Wasserman,Corporate,Central,Office Supplies,332.94,9.9882
ORD-2917,2025-01-08,Jonathan Doherty,Corporate,West,Office Supplies,1085.42,282.2092
ORD-2849,2025-01-08,Helen Wasserman,Corporate,Central,Office Supplies,21.96,6.1488
ORD-3219,2025-01-09,Katherine Murray,Home Office,South,Office Supplies,251.79,118.3413
ORD-2124,2025-01-09,Cindy Schnelling,Corporate,Central,Office Supplies,111.672,6.9795
ORD-2650,2025-01-09,Xylona Preis,Consumer,Central,Technology,68.112,17.8794
ORD-3219,2025-01-09,Katherine Murray,Home Office,South,Technology,21.8,6.104
ORD-2400,2025-01-11,Phillip Flathmann,Consumer,West,Furniture,217.584,-29.9178
ORD-2742,2025-01-11,Julie Prescott,Home Office,East,Furniture,470.155,-13.433
ORD-3405,2025-01-11,Arthur Prichep,Consumer,South,Furniture,24.1,9.158
ORD-3405,2025-01-11,Arthur Prichep,Consumer,South,Furniture,842.94,160.1586
ORD-2278,2025-01-11,Xylona Preis,Consumer,West,Office Supplies,43.32,14.2956
ORD-2400,2025-01-11,Phillip Flathmann,Consumer,West,Office Supplies,1101.48,429.5772
ORD-2643,2025-01-11,Clay Ludtke,Consumer,Central,Office Supplies,75.96,22.788
ORD-3405,2025-01-11,Arthur Prichep,Consumer,South,Office Supplies,7.98,2.0748
ORD-2615,2025-01-11,Sarah Foster,Consumer,West,Office Supplies,8.82,2.3814
ORD-3405,2025-01-11,Arthur Prichep,Consumer,South,Office Supplies,8.75,2.625
ORD-2278,2025-01-11,Xylona Preis,Consumer,West,Office Supplies,9.296,3.0212
ORD-3216,2025-01-11,Natalie Webber,Consumer,West,Office Supplies,4.158,-3.465
ORD-2643,2025-01-11,Clay Ludtke,Consumer,Central,Office Supplies,27.24,13.3476
ORD-2278,2025-01-11,Xylona Preis,Consumer,West,Office Supplies,43.584,15.7992
ORD-2278,2025-01-11,Xylona Preis,Consumer,West,Office Supplies,15.26,5.0358
ORD-3405,2025-01-11,Arthur Prichep,Consumer,South,Office Supplies,20.0,9.6
ORD-2400,2025-01-11,Phillip Flathmann,Consumer,West,Office Supplies,87.71,41.2237
ORD-2278,2025-01-11,Xylona Preis,Consumer,West,Office Supplies,19.44,9.3312
ORD-2278,2025-01-11,Xylona Preis,Consumer,West,Office Supplies,116.28,56.9772
ORD-3236,2025-01-11,Patrick Jones,Corporate,Central,Office Supplies,9.248,3.3524
ORD-2278,2025-01-11,Xylona Preis,Consumer,West,Office Supplies,314.55,150.984
ORD-2400,2025-01-11,Phillip Flathmann,Consumer,West,Technology,82.95,29.0325
ORD-2742,2025-01-11,Julie Prescott,Home Office,East,Technology,72.0,14.4
ORD-3216,2025-01-11,Natalie Webber,Consumer,West,Technology,179.991,-251.9874
ORD-3303,2025-01-12,Tracy Poddar,Corporate,West,Furniture,650.352,-97.5528
ORD-3303,2025-01-12,Tracy Poddar,Corporate,West,Furniture,104.784,-14.4078
ORD-2318,2025-01-12,Sally Matthias,Consumer,Central,Furniture,66.112,-84.2928
ORD-3355,2025-01-12,Maureen Fritzler,Corporate,South,Furniture,50.496,8.2056
ORD-2318,2025-01-12,Sally Matthias,Consumer,Central,Furniture,11.376,-5.688
ORD-3311,2025-01-12,Alejandro Savely,Corporate,West,Furniture,209.88,35.6796
ORD-3368,2025-01-12,Lisa Hazard,Consumer,West,Furniture,38.29,16.4647
ORD-3280,2025-01-12,Elpida Rittenbach,Corporate,South,Furniture,876.3,-292.1
ORD-2973,2025-01-12,Thomas Thornton,Consumer,West,Office Supplies,192.8,55.912
ORD-2473,2025-01-12,Carl Weiss,Home Office,West,Office Supplies,4.176,1.305
ORD-2473,2025-01-12,Carl Weiss,Home Office,West,Office Supplies,7.712,2.7956
ORD-2900,2025-01-12,Roy Collins,Consumer,South,Office Supplies,10.74,5.2626
ORD-3303,2025-01-12,Tracy Poddar,Corporate,West,Office Supplies,629.184,228.0792
ORD-3303,2025-01-12,Tracy Poddar,Corporate,West,Office Supplies,15.176,5.3116
ORD-2473,2025-01-12,Carl Weiss,Home Office,West,Office Supplies,38.88,18.6624
ORD-3303,2025-01-12,Tracy Poddar,Corporate,West,Office Supplies,47.952,16.7832
ORD-3280,2025-01-12,Elpida Rittenbach,Corporate,South,Office Supplies,45.248,3.9592
ORD-3303,2025-01-12,Tracy Poddar,Corporate,West,Office Supplies,17.584,-4.1762
ORD-3280,2025-01-12,Elpida Rittenbach,Corporate,South,Office Supplies,185.376,-34.758
ORD-3194,2025-01-12,Cindy Chapman,Consumer,West,Technology,686.4,77.22
ORD-2696,2025-01-13,Emily Phan,Consumer,Central,Furniture,956.6648,-225.0976
ORD-2914,2025-01-13,Logan Haushalter,Consumer,West,Furniture,113.888,9.9652
ORD-3171,2025-01-13,Liz Willingham,Consumer,South,Furniture,756.8,75.68
ORD-3171,2025-01-13,Liz Willingham,Consumer,South,Furniture,273.96,71.2296
ORD-2696,2025-01-13,Emily Phan,Consumer,Central,Furniture,863.128,-160.2952
ORD-3343,2025-01-13,Michelle Arnett,Home Office,Central,Office Supplies,39.68,16.2688
ORD-2696,2025-01-13,Emily Phan,Consumer,Central,Office Supplies,12.588,-20.1408
ORD-3343,2025-01-13,Michelle Arnett,Home Office,Central,Office Supplies,104.9,50.352
ORD-3013,2025-01-13,Joseph Holt,Consumer,West,Office Supplies,53.248,19.968
ORD-2852,2025-01-13,Christopher Schild,Home Office,West,Office Supplies,29.12,9.828
ORD-2696,2025-01-13,Emily Phan,Consumer,Central,Office Supplies,3.564,-6.237
ORD-2914,2025-01-13,Logan Haushalter,Consumer,West,Office Supplies,158.13,77.4837
ORD-3343,2025-01-13,Michelle Arnett,Home Office,Central,Office Supplies,51.75,24.84
ORD-2902,2025-01-13,Evan Bailliet,Consumer,Central,Office Supplies,11.84,4.44
ORD-3171,2025-01-13,Liz Willingham,Consumer,South,Technology,89.97,18.8937
ORD-2914,2025-01-13,Logan Haushalter,Consumer,West,Technology,72.0,12.96
ORD-2696,2025-01-13,Emily Phan,Consumer,Central,Technology,171.96,45.1395
ORD-2576,2025-01-13,Nora Preis,Consumer,West,Technology,479.72,52.7692
ORD-2235,2025-01-13,Alejandro Savely,Corporate,East,Technology,23.988,-15.992
ORD-3107,2025-01-14,Kelly Lampkin,Corporate,South,Furniture,207.984,-28.5978
ORD-2590,2025-01-14,Lindsay Shagiari,Home Office,West,Furniture,81.424,-9.1602
ORD-2590,2025-01-14,Lindsay Shagiari,Home Office,West,Furniture,238.56,26.2416
ORD-3107,2025-01-14,Kelly Lampkin,Corporate,South,Furniture,35.568,5.7798
ORD-3107,2025-01-14,Kelly Lampkin,Corporate,South,Office Supplies,36.112,12.6392
ORD-3107,2025-01-14,Kelly Lampkin,Corporate,South,Office Supplies,88.768,31.0688
ORD-2290,2025-01-14,Irene Maddox,Consumer,West,Office Supplies,84.84,22.9068
ORD-3074,2025-01-15,Michelle Arnett,Home Office,West,Furniture,1603.136,100.196
ORD-2416,2025-01-15,Michael Chen,Consumer,Central,Furniture,44.46,-17.784
ORD-2993,2025-01-15,Claudia Bergmann,Corporate,West,Furniture,14.82,6.2244
ORD-3263,2025-01-15,Eudokia Martin,Corporate,West,Office Supplies,37.44,11.7
ORD-2419,2025-01-15,Lisa DeCherney,Consumer,West,Office Supplies,57.584,20.1544
ORD-3263,2025-01-15,Eudokia Martin,Corporate,West,Office Supplies,26.976,8.7672
ORD-2372,2025-01-15,Max Jones,Consumer,West,Office Supplies,27.68,9.688
ORD-2721,2025-01-15,Luke Weiss,Consumer,East,Office Supplies,276.784,89.9548
ORD-2832,2025-01-15,Cindy Chapman,Consumer,East,Office Supplies,14.96,0.2992
ORD-3263,2025-01-15,Eudokia Martin,Corporate,West,Office Supplies,14.62,6.8714
ORD-3338,2025-01-15,Penelope Sewall,Home Office,West,Office Supplies,12.9,6.321
ORD-2721,2025-01-15,Luke Weiss,Consumer,East,Office Supplies,12.96,6.2208
ORD-2416,2025-01-15,Michael Chen,Consumer,Central,Office Supplies,314.088,19.6305
ORD-2721,2025-01-15,Luke Weiss,Consumer,East,Office Supplies,116.82,5.841
ORD-3263,2025-01-15,Eudokia Martin,Corporate,West,Office Supplies,11.36,3.2944
ORD-2927,2025-01-15,Denise Monton,Corporate,East,Technology,119.976,22.4955
ORD-3403,2025-01-15,Marina Lichtenstein,Corporate,West,Technology,479.97,163.1898
ORD-2721,2025-01-15,Luke Weiss,Consumer,East,Technology,263.96,71.2692
ORD-2721,2025-01-15,Luke Weiss,Consumer,East,Technology,359.97,100.7916
ORD-3071,2025-01-16,Claire Gute,Consumer,South,Furniture,261.96,41.9136
ORD-3071,2025-01-16,Claire Gute,Consumer,South,Furniture,731.94,219.582
ORD-2813,2025-01-17,Philip Fox,Consumer,West,Technology,479.97,177.5889
ORD-2869,2025-01-18,Aaron Bergman,Consumer,Central,Furniture,341.96,54.7136
ORD-2938,2025-01-18,Paul Prost,Home Office,East,Furniture,148.288,29.6576
ORD-3206,2025-01-18,Arianne Irving,Consumer,West,Furniture,467.46,191.6586
ORD-2488,2025-01-18,Kalyca Meade,Corporate,Central,Furniture,37.3,17.158
ORD-3282,2025-01-18,Ben Ferrer,Home Office,West,Furniture,9.98,2.7944
ORD-3206,2025-01-18,Arianne Irving,Consumer,West,Office Supplies,129.92,38.976
ORD-2938,2025-01-18,Paul Prost,Home Office,East,Office Supplies,334.88,29.302
ORD-3206,2025-01-18,Arianne Irving,Consumer,West,Office Supplies,14.7,3.969
ORD-2807,2025-01-18,Debra Catini,Consumer,South,Office Supplies,41.86,10.465
ORD-2577,2025-01-18,Sally Hughsby,Corporate,East,Office Supplies,20.368,7.3834
ORD-2488,2025-01-18,Kalyca Meade,Corporate,Central,Office Supplies,81.96,39.3408
ORD-2938,2025-01-18,Paul Prost,Home Office,East,Office Supplies,69.888,-46.592
ORD-2623,2025-01-18,Scott Williamson,Consumer,East,Office Supplies,3.64,1.365
ORD-2208,2025-01-18,Pamela Coakley,Corporate,West,Office Supplies,70.008,24.5028
ORD-2577,2025-01-18,Sally Hughsby,Corporate,East,Office Supplies,49.848,16.8237
ORD-3206,2025-01-18,Arianne Irving,Consumer,West,Office Supplies,5.184,1.8144
ORD-3304,2025-01-18,Chuck Clark,Home Office,West,Office Supplies,13.216,4.4604
ORD-2938,2025-01-18,Paul Prost,Home Office,East,Office Supplies,9.216,3.3408
ORD-2938,2025-01-18,Paul Prost,Home Office,East,Office Supplies,4.624,1.6762
ORD-3206,2025-01-18,Arianne Irving,Consumer,West,Office Supplies,61.4,28.858
ORD-2938,2025-01-18,Paul Prost,Home Office,East,Office Supplies,22.248,7.5087
ORD-3206,2025-01-18,Arianne Irving,Consumer,West,Office Supplies,67.71,32.5008
ORD-2786,2025-01-18,Seth Vernon,Consumer,East,Office Supplies,31.104,10.8864
ORD-3304,2025-01-18,Chuck Clark,Home Office,West,Office Supplies,32.4,15.552
ORD-2938,2025-01-18,Paul Prost,Home Office,East,Office Supplies,89.568,32.4684
ORD-3093,2025-01-18,Rose O'Brian,Consumer,West,Office Supplies,29.74,4.461
ORD-3206,2025-01-18,Arianne Irving,Consumer,West,Office Supplies,720.76,187.3976
ORD-2410,2025-01-18,Art Foster,Consumer,East,Office Supplies,38.976,-2.436
ORD-2208,2025-01-18,Pamela Coakley,Corporate,West,Office Supplies,155.82,42.0714
ORD-2410,2025-01-18,Art Foster,Consumer,East,Office Supplies,14.72,-3.312
ORD-2938,2025-01-18,Paul Prost,Home Office,East,Technology,178.92,-29.0745
ORD-2926,2025-01-18,Maxwell Schwartz,Consumer,Central,Technology,279.944,48.9902
ORD-2938,2025-01-18,Paul Prost,Home Office,East,Technology,41.958,-9.7902
ORD-2869,2025-01-18,Aaron Bergman,Consumer,Central,Technology,221.98,62.1544
ORD-2623,2025-01-18,Scott Williamson,Consumer,East,Technology,881.93,220.4825
ORD-2945,2025-01-19,Edward Becker,Corporate,East,Furniture,245.646,8.1882
ORD-2563,2025-01-19,Brenda Bowman,Corporate,Central,Furniture,47.992,-2.0568
ORD-2428,2025-01-19,Liz Pelletier,Consumer,West,Furniture,451.152,0.0
ORD-2681,2025-01-19,Berenike Kampe,Consumer,West,Furniture,6.96,2.2272
ORD-2428,2025-01-19,Liz Pelletier,Consumer,West,Furniture,41.96,10.9096
ORD-3323,2025-01-19,Alejandro Savely,Corporate,Central,Furniture,2678.94,241.1046
ORD-2704,2025-01-19,Laurel Beltran,Home Office,South,Office Supplies,671.544,50.3658
ORD-2945,2025-01-19,Edward Becker,Corporate,East,Office Supplies,92.94,25.0938
ORD-2174,2025-01-19,Sung Chung,Consumer,Central,Office Supplies,14.112,1.2348
ORD-2945,2025-01-19,Edward Becker,Corporate,East,Office Supplies,55.008,17.19
ORD-2428,2025-01-19,Liz Pelletier,Consumer,West,Office Supplies,31.504,11.0264
ORD-2704,2025-01-19,Laurel Beltran,Home Office,South,Office Supplies,9.888,-6.9216
ORD-2945,2025-01-19,Edward Becker,Corporate,East,Office Supplies,35.232,11.4504
ORD-2568,2025-01-19,Bryan Davis,Consumer,East,Office Supplies,83.36,20.84
ORD-2945,2025-01-19,Edward Becker,Corporate,East,Office Supplies,28.14,7.8792
ORD-2945,2025-01-19,Edward Becker,Corporate,East,Technology,36.0,6.48
ORD-2563,2025-01-19,Brenda Bowman,Corporate,Central,Technology,95.968,1.1996
ORD-2568,2025-01-19,Bryan Davis,Consumer,East,Technology,59.97,14.9925
ORD-2841,2025-01-19,Lisa DeCherney,Consumer,Central,Technology,257.98,74.8142
ORD-2567,2025-01-20,Susan Pistek,Consumer,East,Furniture,1537.074,0.0
ORD-2567,2025-01-20,Susan Pistek,Consumer,East,Furniture,449.372,-12.8392
ORD-2567,2025-01-20,Susan Pistek,Consumer,East,Furniture,1474.802,-21.0686
ORD-3023,2025-01-20,Stephanie Phelps,Corporate,Central,Furniture,22.752,-8.532
ORD-3325,2025-01-20,Dianna Wilson,Home Office,West,Furniture,674.352,-8.4294
ORD-2567,2025-01-20,Susan Pistek,Consumer,East,Office Supplies,110.096,33.0288
ORD-3073,2025-01-20,Frank Hawley,Corporate,Central,Office Supplies,37.68,10.5504
ORD-3073,2025-01-20,Frank Hawley,Corporate,Central,Office Supplies,20.58,5.5566
ORD-3073,2025-01-20,Frank Hawley,Corporate,Central,Office Supplies,17.38,8.69
ORD-2746,2025-01-20,Maurice Satty,Consumer,West,Office Supplies,6.27,-4.598
ORD-2746,2025-01-20,Maurice Satty,Consumer,West,Office Supplies,4.368,-3.3488
ORD-3073,2025-01-20,Frank Hawley,Corporate,Central,Office Supplies,287.52,129.384
ORD-2567,2025-01-20,Susan Pistek,Consumer,East,Office Supplies,16.752,5.4444
ORD-3073,2025-01-20,Frank Hawley,Corporate,Central,Office Supplies,19.98,8.991
ORD-2746,2025-01-20,Maurice Satty,Consumer,West,Technology,31.984,1.999
ORD-3325,2025-01-20,Dianna Wilson,Home Office,West,Technology,203.976,25.497
ORD-2648,2025-01-21,Tom Stivers,Corporate,Central,Furniture,30.36,13.0548
ORD-3026,2025-01-21,Adrian Shami,Home Office,West,Furniture,4.18,1.5048
ORD-2994,2025-01-21,Philisse Overcash,Home Office,West,Furniture,19.54,7.2298
ORD-3141,2025-01-21,Frank Merwin,Home Office,West,Office Supplies,44.02,11.4452
ORD-2136,2025-01-21,Cyma Kinney,Corporate,East,Office Supplies,140.75,39.41
ORD-3274,2025-01-21,Laurel Beltran,Home Office,Central,Office Supplies,3.136,-4.704
ORD-2367,2025-01-21,Corinna Mitchell,Home Office,East,Office Supplies,14.94,6.8724
ORD-2463,2025-01-21,Chuck Clark,Home Office,East,Office Supplies,217.056,78.6828
ORD-2136,2025-01-21,Cyma Kinney,Corporate,East,Office Supplies,24.88,6.9664
ORD-2136,2025-01-21,Cyma Kinney,Corporate,East,Office Supplies,77.55,20.163
ORD-2136,2025-01-21,Cyma Kinney,Corporate,East,Office Supplies,36.63,9.8901
ORD-2518,2025-01-21,Cindy Stewart,Consumer,South,Office Supplies,52.136,5.8653
ORD-2367,2025-01-21,Corinna Mitchell,Home Office,East,Technology,2279.96,592.7896
ORD-2511,2025-01-22,Eugene Barchas,Consumer,East,Furniture,380.058,-21.7176
ORD-2467,2025-01-22,Maria Bertelson,Consumer,East,Furniture,408.006,72.5344
ORD-2442,2025-01-22,Justin MacKendrick,Consumer,East,Furniture,19.92,6.5736
ORD-2511,2025-01-22,Eugene Barchas,Consumer,East,Furniture,48.576,9.7152
ORD-3370,2025-01-22,Darren Powers,Consumer,East,Office Supplies,23.65,6.149
ORD-2346,2025-01-22,Tim Brockman,Consumer,West,Office Supplies,9.84,2.8536
ORD-2756,2025-01-22,Kelly Collister,Consumer,Central,Office Supplies,2.296,-3.9032
ORD-2686,2025-01-22,Allen Armold,Consumer,South,Office Supplies,8.26,3.8822
ORD-3027,2025-01-22,Ralph Ritter,Consumer,West,Office Supplies,7.38,3.4686
ORD-2442,2025-01-22,Justin MacKendrick,Consumer,East,Office Supplies,16.45,7.567
ORD-2686,2025-01-22,Allen Armold,Consumer,South,Office Supplies,5.28,2.376
ORD-2467,2025-01-22,Maria Bertelson,Consumer,East,Office Supplies,40.44,10.5144
ORD-2686,2025-01-22,Allen Armold,Consumer,South,Technology,499.98,114.9954
ORD-2511,2025-01-22,Eugene Barchas,Consumer,East,Technology,1199.976,179.9964
ORD-2921,2025-01-22,Ryan Crowe,Consumer,East,Technology,89.97,25.1916
ORD-3370,2025-01-22,Darren Powers,Consumer,East,Technology,13.98,3.9144
ORD-2682,2025-01-23,Odella Nelson,Corporate,South,Furniture,630.024,-199.5076
ORD-2970,2025-01-23,Toby Gnade,Consumer,West,Office Supplies,38.136,13.3476
ORD-2970,2025-01-23,Toby Gnade,Consumer,West,Office Supplies,1016.792,381.297
ORD-2220,2025-01-23,Stewart Carmichael,Corporate,West,Technology,99.39,40.7499
ORD-3007,2025-01-23,Anna Häberlin,Corporate,West,Technology,361.376,27.1032
ORD-2564,2025-01-24,Ionia McGrath,Consumer,West,Office Supplies,8.32,2.808
ORD-3118,2025-01-24,Ruben Dartt,Consumer,West,Office Supplies,28.4,13.348
ORD-3050,2025-01-25,Maribeth Schnelling,Consumer,West,Office Supplies,10.776,3.3675
ORD-2740,2025-01-25,Barry Gonzalez,Consumer,Central,Office Supplies,15.232,5.5216
ORD-2461,2025-01-25,Heather Jas,Home Office,West,Office Supplies,49.5,13.365
ORD-2740,2025-01-25,Barry Gonzalez,Consumer,Central,Technology,67.176,6.7176
ORD-2402,2025-01-26,Ashley Jarboe,Consumer,Central,Furniture,301.96,33.2156
ORD-2489,2025-01-26,Steve Nguyen,Home Office,Central,Furniture,255.108,-18.222
ORD-3361,2025-01-26,Tracy Collins,Home Office,West,Office Supplies,67.84,18.3168
ORD-3202,2025-01-26,Sean Braxton,Corporate,East,Office Supplies,103.968,16.8948
ORD-2489,2025-01-26,Steve Nguyen,Home Office,Central,Office Supplies,6.368,1.0348
ORD-2264,2025-01-26,Bobby Elias,Consumer,West,Office Supplies,61.12,22.156
ORD-2489,2025-01-26,Steve Nguyen,Home Office,Central,Office Supplies,48.848,15.8756
ORD-2489,2025-01-26,Steve Nguyen,Home Office,Central,Office Supplies,19.648,6.6312
ORD-2790,2025-01-26,Arthur Wiediger,Home Office,Central,Office Supplies,1117.92,55.896
ORD-2177,2025-01-26,Patrick Gardner,Consumer,West,Technology,595.0,95.2
ORD-2815,2025-01-26,Karen Carlisle,Corporate,South,Technology,1319.96,527.984
ORD-3361,2025-01-26,Tracy Collins,Home Office,West,Technology,61.192,6.1192
ORD-2296,2025-01-27,Eric Hoffmann,Consumer,Central,Furniture,2.328,-0.7566
ORD-2607,2025-01-27,Janet Molinari,Corporate,West,Furniture,31.96,1.598
ORD-2680,2025-01-27,Natalie DeCherney,Consumer,East,Office Supplies,8.74,2.2724
ORD-2309,2025-01-27,Tim Taslimi,Corporate,Central,Office Supplies,54.96,15.9384
ORD-3174,2025-01-27,Liz Thompson,Consumer,South,Office Supplies,18.48,6.006
ORD-2352,2025-01-27,Nora Pelletier,Home Office,East,Office Supplies,17.28,5.0112
ORD-2352,2025-01-27,Nora Pelletier,Home Office,East,Office Supplies,17.712,6.4206
ORD-2296,2025-01-27,Eric Hoffmann,Consumer,Central,Office Supplies,1.192,-2.0264
ORD-3328,2025-01-27,Doug Jacobs,Consumer,East,Office Supplies,14.352,4.6644
ORD-2296,2025-01-27,Eric Hoffmann,Consumer,Central,Office Supplies,10.78,-17.248
ORD-2296,2025-01-27,Eric Hoffmann,Consumer,Central,Office Supplies,40.968,13.8267
ORD-2296,2025-01-27,Eric Hoffmann,Consumer,Central,Office Supplies,58.368,21.888
ORD-2680,2025-01-27,Natalie DeCherney,Consumer,East,Office Supplies,44.75,20.585
ORD-2296,2025-01-27,Eric Hoffmann,Consumer,Central,Office Supplies,10.368,3.6288
ORD-2296,2025-01-27,Eric Hoffmann,Consumer,Central,Office Supplies,100.704,-16.3644
ORD-3328,2025-01-27,Doug Jacobs,Consumer,East,Office Supplies,64.96,2.5984
ORD-3328,2025-01-27,Doug Jacobs,Consumer,East,Office Supplies,68.6,18.522
ORD-2296,2025-01-27,Eric Hoffmann,Consumer,Central,Technology,71.96,25.186
ORD-2374,2025-01-28,Frank Atkinson,Corporate,South,Furniture,289.568,10.8588
