OrderID,CustomerName,Segment,Category,Sales,Profit
ORD-2396,Chuck Clark,Home Office,Office Supplies,11.952,4.1832
ORD-3153,Eugene Hildebrand,Home Office,Office Supplies,2.308,-3.462
ORD-3394,Rick Huthwaite,Home Office,Office Supplies,49.53,23.7744
ORD-2670,Scot Wooten,Consumer,Office Supplies,159.88,73.5448
ORD-3394,Rick Huthwaite,Home Office,Office Supplies,17.04,7.668
ORD-3203,Clytie Kelty,Consumer,Office Supplies,69.52,17.38
ORD-3394,Rick Huthwaite,Home Office,Office Supplies,1606.23,481.869
ORD-2170,Shirley Daniels,Home Office,Office Supplies,27.93,8.0997
ORD-2396,Chuck Clark,Home Office,Office Supplies,6.24,1.872
ORD-2886,Theone Pippenger,Consumer,Office Supplies,5.04,0.1512
ORD-2886,Theone Pippenger,Consumer,Technology,249.95,107.4785
ORD-3375,Heather Jas,Home Office,Furniture,163.88,40.97
ORD-2753,Filia McAdams,Corporate,Furniture,98.392,-11.0691
ORD-2753,Filia McAdams,Corporate,Furniture,17.088,1.068
ORD-2947,Helen Abelman,Consumer,Office Supplies,393.25,129.7725
ORD-2114,Greg Maxwell,Corporate,Office Supplies,11.76,3.1752
ORD-2114,Greg Maxwell,Corporate,Office Supplies,48.64,15.808
ORD-2114,Greg Maxwell,Corporate,Office Supplies,271.984,88.3948
ORD-2596,Edward Nazzal,Consumer,Office Supplies,83.7,41.013
ORD-2114,Greg Maxwell,Corporate,Office Supplies,65.79,30.2634
ORD-2114,Greg Maxwell,Corporate,Office Supplies,77.52,37.9848
ORD-0059,Alejandro Grove,Consumer,Office Supplies,37.68,16.96
ORD-2583,Suzanne McNair,Corporate,Furniture,68.432,8.554
ORD-2484,Chris Selesnick,Corporate,Furniture,18.96,7.584
ORD-3136,Ann Steele,Home Office,Furniture,13.28,6.3744
ORD-2494,Pierre Wener,Consumer,Office Supplies,7.872,0.8856
ORD-2284,Sally Hughsby,Corporate,Office Supplies,40.776,4.5873
ORD-2415,Amy Cox,Consumer,Office Supplies,7.506,-6.0048
ORD-3372,Nora Pelletier,Home Office,Office Supplies,63.968,19.99
ORD-2415,Amy Cox,Consumer,Office Supplies,16.56,5.796
ORD-3067,Robert Dilbeck,Home Office,Office Supplies,16.52,5.369
ORD-3181,Ryan Crowe,Consumer,Office Supplies,35.56,16.7132
ORD-3204,Anna Chung,Consumer,Office Supplies,35.88,16.146
ORD-2772,Sam Zeldin,Home Office,Office Supplies,128.34,37.2186
ORD-3181,Ryan Crowe,Consumer,Technology,97.98,27.4344
ORD-2284,Sally Hughsby,Corporate,Technology,63.936,5.5944
ORD-0051,Suzanne McNair,Corporate,Furniture,63.968,19.99
ORD-3038,Russell Applegate,Consumer,Furniture,368.97,81.1734
ORD-3214,Dave Poirier,Corporate,Furniture,184.752,-20.7846
ORD-2654,Kelly Lampkin,Corporate,Furniture,532.704,-26.6352
ORD-2554,Joni Sundaresam,Home Office,Furniture,28.0,7.7
ORD-2654,Kelly Lampkin,Corporate,Office Supplies,4.912,0.307
ORD-2554,Joni Sundaresam,Home Office,Office Supplies,12.201,-9.7608
ORD-2151,Clay Rozendal,Home Office,Office Supplies,10.528,3.6848
ORD-3214,Dave Poirier,Corporate,Office Supplies,13.216,4.4604
ORD-2234,Darrin Van Huff,Corporate,Office Supplies,4.08,1.9176
ORD-2234,Darrin Van Huff,Corporate,Office Supplies,18.9,8.694
ORD-2554,Joni Sundaresam,Home Office,Office Supplies,11.952,4.0338
ORD-3038,Russell Applegate,Consumer,Office Supplies,118.25,34.2925
ORD-2302,Candace McMahon,Corporate,Office Supplies,13.68,3.6936
ORD-2128,Edward Hooks,Corporate,Furniture,563.24,56.324
ORD-2752,Pete Kriz,Consumer,Furniture,155.372,-13.3176
ORD-2985,Edward Becker,Corporate,Furniture,63.2,23.384
ORD-2270,Craig Leslie,Home Office,Furniture,21.44,7.504
ORD-3114,Ruben Dartt,Consumer,Furniture,127.95,21.7515
ORD-2878,Benjamin Patterson,Consumer,Office Supplies,6.38,2.9348
ORD-2712,Michael Kennedy,Corporate,Office Supplies,442.372,-729.9138
ORD-2128,Edward Hooks,Corporate,Office Supplies,304.9,143.303
ORD-3134,Laura Armstrong,Corporate,Office Supplies,41.7,20.85
ORD-2878,Benjamin Patterson,Consumer,Office Supplies,6.48,3.1104
ORD-3134,Laura Armstrong,Corporate,Office Supplies,41.96,2.9372
ORD-2270,Craig Leslie,Home Office,Office Supplies,511.056,-95.823
ORD-3008,Aaron Smayling,Corporate,Furniture,477.666,84.294
ORD-2581,Dan Lawera,Consumer,Furniture,483.136,60.392
ORD-2558,Steve Chapman,Corporate,Furniture,201.96,50.49
ORD-2558,Steve Chapman,Corporate,Furniture,68.64,17.16
ORD-2524,Adrian Barton,Consumer,Furniture,393.165,-204.4458
ORD-2375,Tony Sayre,Consumer,Office Supplies,286.256,17.891
ORD-2558,Steve Chapman,Corporate,Office Supplies,3.04,1.0336
ORD-2581,Dan Lawera,Consumer,Office Supplies,5.76,1.6704
ORD-2139,Julia West,Consumer,Office Supplies,16.56,6.9552
ORD-2856,Katrina Edelman,Corporate,Office Supplies,5.022,-3.5154
ORD-2549,Nicole Hansen,Corporate,Office Supplies,15.936,5.1792
ORD-2581,Dan Lawera,Consumer,Office Supplies,4.98,2.2908
ORD-2581,Dan Lawera,Consumer,Office Supplies,29.6,14.8
ORD-2581,Dan Lawera,Consumer,Office Supplies,10.9,5.123
ORD-2856,Katrina Edelman,Corporate,Office Supplies,60.048,22.518
ORD-2375,Tony Sayre,Consumer,Office Supplies,331.536,-82.884
ORD-2375,Tony Sayre,Consumer,Office Supplies,24.224,-4.8448
ORD-2558,Steve Chapman,Corporate,Technology,499.95,174.9825
ORD-2581,Dan Lawera,Consumer,Technology,479.976,161.9919
ORD-2581,Dan Lawera,Consumer,Technology,44.736,4.4736
ORD-2974,Sally Hughsby,Corporate,Furniture,424.9575,19.998
ORD-2901,Lisa Ryan,Corporate,Furniture,454.965,-136.4895
ORD-3188,Natalie Fritzler,Consumer,Furniture,747.558,-96.1146
ORD-3423,Steve Nguyen,Home Office,Office Supplies,236.88,66.3264
ORD-2901,Lisa Ryan,Corporate,Office Supplies,93.032,-251.1864
ORD-2952,Chuck Magee,Consumer,Office Supplies,35.4,13.452
ORD-3033,Shahid Collister,Consumer,Office Supplies,15.624,-24.9984
ORD-2705,Matt Hagelstein,Corporate,Office Supplies,6.816,-11.5872
ORD-3188,Natalie Fritzler,Consumer,Office Supplies,8.928,3.348
ORD-2952,Chuck Magee,Consumer,Office Supplies,7.83,3.6018
ORD-2952,Chuck Magee,Consumer,Office Supplies,29.9,13.455
ORD-3180,Charles Sheldon,Corporate,Office Supplies,9.99,4.4955
ORD-3423,Steve Nguyen,Home Office,Office Supplies,29.9,14.651
ORD-3354,Dorothy Wardle,Corporate,Office Supplies,12.96,6.2208
ORD-2952,Chuck Magee,Consumer,Office Supplies,51.45,13.8915
ORD-2276,Tanja Norvell,Home Office,Technology,431.976,-75.5958
ORD-3423,Steve Nguyen,Home Office,Technology,100.0,21.0
ORD-0066,Jennifer Sheldon,Corporate,Office Supplies,9.99,4.4955
ORD-2297,Harry Marie,Corporate,Furniture,956.6648,-225.0976
ORD-2536,James Galang,Consumer,Office Supplies,13.89,4.5837
ORD-3300,Brian Moss,Corporate,Office Supplies,2.907,-2.0349
ORD-2536,James Galang,Consumer,Office Supplies,17.94,8.7906
ORD-2853,Shaun Weien,Consumer,Technology,1001.584,125.198
ORD-2755,Muhammed MacIntyre,Corporate,Office Supplies,99.136,30.98
ORD-3267,Chad Cunningham,Home Office,Office Supplies,40.88,10.6288
ORD-2263,Joe Kamberova,Consumer,Office Supplies,25.92,7.776
ORD-2233,Dario Medina,Corporate,Office Supplies,10.496,1.1808
ORD-2263,Joe Kamberova,Consumer,Office Supplies,62.94,30.2112
ORD-2811,Andy Reiter,Consumer,Office Supplies,27.24,9.534
ORD-2747,Linda Southworth,Corporate,Office Supplies,15.936,5.1792
ORD-2142,Pamela Stobb,Consumer,Office Supplies,18.97,9.1056
ORD-2263,Joe Kamberova,Consumer,Technology,209.97,71.3898
ORD-2585,Maris LaWare,Consumer,Technology,36.24,15.2208
ORD-2249,Erin Smith,Corporate,Technology,859.2,75.18
ORD-2222,Greg Matthias,Consumer,Furniture,523.92,-26.196
ORD-2266,Sarah Jordon,Consumer,Office Supplies,1.964,-3.2406
ORD-3178,Brian DeCherney,Consumer,Furniture,194.848,12.178
ORD-3152,Chris Cortes,Consumer,Furniture,41.85,10.881
ORD-2827,Greg Matthias,Consumer,Furniture,330.588,-115.7058
ORD-2434,Jamie Kunitz,Consumer,Office Supplies,30.976,5.0336
ORD-2434,Jamie Kunitz,Consumer,Office Supplies,5.388,-4.49
ORD-2322,Hunter Glantz,Consumer,Office Supplies,28.352,9.5688
ORD-2322,Hunter Glantz,Consumer,Technology,79.512,20.8719
ORD-3152,Chris Cortes,Consumer,Technology,69.9,18.873
ORD-2749,Tim Taslimi,Corporate,Office Supplies,61.44,16.5888
ORD-2465,Tamara Chand,Corporate,Office Supplies,33.96,9.5088
ORD-2472,Liz Preis,Consumer,Office Supplies,54.792,-40.1808
ORD-2465,Tamara Chand,Corporate,Office Supplies,34.37,16.8413
ORD-2465,Tamara Chand,Corporate,Office Supplies,735.98,331.191
ORD-2465,Tamara Chand,Corporate,Office Supplies,32.48,4.872
ORD-2465,Tamara Chand,Corporate,Technology,17499.95,8399.976
ORD-2935,Emily Burns,Consumer,Furniture,599.292,93.2232
ORD-2149,Daniel Byrd,Home Office,Furniture,915.136,102.9528
ORD-2183,Tracy Poddar,Corporate,Furniture,38.08,-29.512
ORD-2863,Hunter Lopez,Consumer,Office Supplies,15.648,5.0856
ORD-2149,Daniel Byrd,Home Office,Office Supplies,6.16,2.9568
ORD-2149,Daniel Byrd,Home Office,Office Supplies,97.82,45.9754
ORD-2149,Daniel Byrd,Home Office,Office Supplies,8.56,3.852
ORD-2949,Anna Häberlin,Corporate,Furniture,11.568,2.6028
ORD-2692,Melanie Seite,Consumer,Furniture,239.372,-23.9372
ORD-2850,Daniel Raglin,Home Office,Office Supplies,30.4,13.984
ORD-2514,Mary O'Rourke,Consumer,Office Supplies,59.752,19.4194
ORD-2850,Daniel Raglin,Home Office,Office Supplies,119.1,34.539
ORD-2850,Daniel Raglin,Home Office,Technology,5399.91,2591.9568
ORD-2949,Anna Häberlin,Corporate,Technology,52.68,19.755
ORD-3175,Laurel Beltran,Home Office,Office Supplies,11.976,-9.1816
ORD-3175,Laurel Beltran,Home Office,Office Supplies,17.904,-14.92
ORD-2414,Jonathan Howell,Consumer,Office Supplies,28.85,14.425
ORD-3175,Laurel Beltran,Home Office,Technology,67.96,0.8495
ORD-3175,Laurel Beltran,Home Office,Technology,703.71,-938.28
ORD-3287,Tim Brockman,Consumer,Office Supplies,27.264,8.8608
ORD-2840,Mick Crebagga,Consumer,Office Supplies,93.36,0.9336
ORD-3301,Arthur Wiediger,Home Office,Office Supplies,4.928,1.7248
ORD-3128,Cindy Chapman,Consumer,Office Supplies,10.56,5.0688
ORD-2620,Dionis Lloyd,Corporate,Technology,837.6,62.82
ORD-2606,Bart Watters,Corporate,Furniture,51.712,-32.32
ORD-3030,Peter McVee,Home Office,Office Supplies,60.144,20.2986
ORD-3272,Joel Eaton,Consumer,Office Supplies,61.96,27.882
ORD-2768,Doug Bickford,Consumer,Office Supplies,387.72,-67.851
ORD-2392,Maria Zettner,Home Office,Furniture,169.568,0.0
ORD-2645,Sibella Parks,Corporate,Furniture,332.832,-24.9624
ORD-2392,Maria Zettner,Home Office,Office Supplies,1.408,0.1584
ORD-2645,Sibella Parks,Corporate,Office Supplies,19.136,5.98
ORD-2435,Michael Paige,Corporate,Technology,23.976,-15.5844
ORD-3179,Corey Catlett,Corporate,Furniture,90.882,-190.8522
ORD-3179,Corey Catlett,Corporate,Furniture,120.784,13.5882
ORD-2602,William Brown,Consumer,Furniture,14.0,-6.3
ORD-2602,William Brown,Consumer,Office Supplies,16.392,-26.2272
ORD-3047,Erica Bern,Corporate,Office Supplies,4.095,-2.73
ORD-3047,Erica Bern,Corporate,Office Supplies,20.608,-4.3792
ORD-3179,Corey Catlett,Corporate,Technology,15.992,-2.9985
ORD-0052,William Brown,Consumer,Furniture,15.992,-2.9985
ORD-0052,William Brown,Consumer,Office Supplies,120.784,13.5882
ORD-2357,Emily Phan,Consumer,Office Supplies,27.72,3.465
ORD-2357,Emily Phan,Consumer,Office Supplies,5.344,0.668
ORD-2127,Noah Childs,Corporate,Furniture,24.96,4.368
ORD-2946,Lena Creighton,Consumer,Furniture,43.12,20.6976
ORD-3109,Helen Andreada,Consumer,Furniture,139.92,-150.414
ORD-2131,Bart Watters,Corporate,Furniture,82.26,33.7266
ORD-2127,Noah Childs,Corporate,Furniture,727.45,-465.568
ORD-2946,Lena Creighton,Consumer,Office Supplies,11.52,3.456
ORD-2131,Bart Watters,Corporate,Office Supplies,34.7,12.492
ORD-3109,Helen Andreada,Consumer,Office Supplies,15.872,1.1904
ORD-3109,Helen Andreada,Consumer,Office Supplies,6.286,-11.0005
ORD-2946,Lena Creighton,Consumer,Office Supplies,76.176,26.6616
ORD-2946,Lena Creighton,Consumer,Office Supplies,4.02,1.9698
ORD-2131,Bart Watters,Corporate,Office Supplies,24.9,11.454
ORD-3109,Helen Andreada,Consumer,Office Supplies,8.288,3.0044
ORD-2131,Bart Watters,Corporate,Office Supplies,37.94,18.2112
ORD-2946,Lena Creighton,Consumer,Office Supplies,35.44,16.6568
ORD-2946,Lena Creighton,Consumer,Office Supplies,20.04,9.6192
ORD-2131,Bart Watters,Corporate,Office Supplies,99.87,23.9688
ORD-2946,Lena Creighton,Consumer,Office Supplies,65.88,18.4464
ORD-3109,Helen Andreada,Consumer,Technology,191.976,23.997
ORD-3158,Nathan Cano,Consumer,Furniture,102.592,10.2592
ORD-3158,Nathan Cano,Consumer,Office Supplies,35.008,13.128
ORD-2363,Pauline Webber,Corporate,Office Supplies,111.96,54.8604
ORD-3158,Nathan Cano,Consumer,Office Supplies,93.024,33.7212
ORD-3158,Nathan Cano,Consumer,Office Supplies,39.152,14.682
ORD-3158,Nathan Cano,Consumer,Office Supplies,12.768,1.4364
ORD-2250,Christine Phan,Corporate,Technology,177.0,30.09
ORD-3158,Nathan Cano,Consumer,Technology,22.704,5.9598
ORD-2579,Bobby Elias,Consumer,Technology,1649.75,544.4175
ORD-2363,Pauline Webber,Corporate,Technology,1091.93,272.9825
ORD-2883,Quincy Jones,Corporate,Office Supplies,43.26,14.2758
ORD-2561,Cynthia Delaney,Home Office,Office Supplies,868.59,251.8911
ORD-2561,Cynthia Delaney,Home Office,Office Supplies,121.6,55.936
ORD-2584,Patrick Bzostek,Home Office,Office Supplies,41.72,13.0375
ORD-2883,Quincy Jones,Corporate,Office Supplies,232.96,116.48
ORD-2883,Quincy Jones,Corporate,Office Supplies,66.54,32.6046
ORD-2561,Cynthia Delaney,Home Office,Office Supplies,29.46,14.4354
ORD-2561,Cynthia Delaney,Home Office,Office Supplies,20.16,9.8784
ORD-2584,Patrick Bzostek,Home Office,Office Supplies,45.68,21.0128
ORD-2584,Patrick Bzostek,Home Office,Office Supplies,71.6,32.936
ORD-2584,Patrick Bzostek,Home Office,Office Supplies,60.12,28.8576
ORD-2561,Cynthia Delaney,Home Office,Office Supplies,12.96,6.2208
ORD-2561,Cynthia Delaney,Home Office,Technology,5.5,1.375
ORD-2706,Nona Balk,Corporate,Furniture,142.182,-37.9152
ORD-3087,Nick Radford,Consumer,Furniture,120.98,12.098
ORD-3317,Michael Granlund,Home Office,Furniture,120.666,21.294
ORD-2984,Frank Carlisle,Home Office,Office Supplies,1927.59,751.7601
ORD-2879,Neil Knudson,Home Office,Office Supplies,18.16,6.583
ORD-3087,Nick Radford,Consumer,Office Supplies,315.98,148.5106
ORD-2984,Frank Carlisle,Home Office,Technology,449.97,220.4853
ORD-3229,Emily Phan,Consumer,Furniture,307.92,-34.641
ORD-0064,Eugene Hildebrand,Home Office,Technology,6.48,3.11
ORD-2836,Muhammed Yedwab,Corporate,Furniture,387.136,4.8392
ORD-2731,Chuck Magee,Consumer,Furniture,56.686,-14.5764
ORD-2214,Lindsay Castell,Home Office,Furniture,61.1,18.33
ORD-2226,Luke Foster,Consumer,Office Supplies,7.152,0.7152
ORD-3406,Andrew Gjertsen,Corporate,Office Supplies,19.296,6.03
ORD-2731,Chuck Magee,Consumer,Office Supplies,25.248,7.89
ORD-2731,Chuck Magee,Consumer,Office Supplies,51.016,15.9425
ORD-3238,Joy Smith,Consumer,Office Supplies,20.86,1.4602
ORD-3238,Joy Smith,Consumer,Technology,125.7,35.196
ORD-3238,Joy Smith,Consumer,Technology,191.98,51.8346
ORD-3142,Michael Kennedy,Corporate,Furniture,1043.92,271.4192
ORD-3266,Carlos Soltero,Consumer,Furniture,242.136,12.1068
ORD-2780,Anne Pryor,Home Office,Furniture,45.568,9.6832
ORD-3266,Carlos Soltero,Consumer,Furniture,19.96,5.5888
ORD-2574,Victoria Wilson,Corporate,Furniture,661.176,-231.4116
ORD-3266,Carlos Soltero,Consumer,Office Supplies,12.39,5.6994
ORD-2816,Dennis Pardue,Home Office,Office Supplies,113.22,29.4372
ORD-2816,Dennis Pardue,Home Office,Office Supplies,4535.976,1644.2913
ORD-3142,Michael Kennedy,Corporate,Office Supplies,23.2,10.44
ORD-3058,Muhammed Yedwab,Corporate,Office Supplies,7.92,3.564
ORD-2780,Anne Pryor,Home Office,Office Supplies,28.752,-21.0848
ORD-2816,Dennis Pardue,Home Office,Office Supplies,35.88,17.5812
ORD-2333,Neoma Murray,Consumer,Office Supplies,22.92,11.2308
ORD-3142,Michael Kennedy,Corporate,Office Supplies,104.79,29.3412
ORD-3266,Carlos Soltero,Consumer,Office Supplies,340.92,3.4092
ORD-2929,Joel Eaton,Consumer,Office Supplies,154.44,1.5444
ORD-3414,Giulietta Weimer,Consumer,Office Supplies,111.672,6.9795
ORD-3142,Michael Kennedy,Corporate,Office Supplies,7.36,0.1472
ORD-3365,Jill Fjeld,Consumer,Technology,106.08,-9.282
ORD-2316,Charles McCrossin,Consumer,Technology,98.16,9.816
ORD-2730,Susan Vittorini,Consumer,Technology,235.152,-47.0304
ORD-3344,Peter McVee,Home Office,Furniture,31.4,10.048
ORD-3420,MaryBeth Skach,Consumer,Furniture,101.94,30.582
ORD-2420,Eric Barreto,Consumer,Furniture,39.92,11.1776
ORD-3420,MaryBeth Skach,Consumer,Office Supplies,8.34,2.2518
ORD-3420,MaryBeth Skach,Consumer,Office Supplies,6.68,3.2064
ORD-3350,Heather Kirkland,Corporate,Furniture,16.156,-12.117
ORD-3060,Alejandro Ballentine,Home Office,Office Supplies,17.05,8.184
ORD-2715,Steven Roelle,Home Office,Office Supplies,379.4,178.318
ORD-3350,Heather Kirkland,Corporate,Office Supplies,54.816,17.8152
ORD-3213,Jennifer Patt,Corporate,Office Supplies,15.552,5.4432
ORD-2459,Emily Ducich,Home Office,Technology,450.0,162.0
ORD-3363,Sonia Sunley,Consumer,Technology,199.99,85.9957
ORD-2516,Victoria Wilson,Corporate,Technology,359.98,21.5988
ORD-2516,Victoria Wilson,Corporate,Technology,100.0,21.0
ORD-2507,Catherine Glotzbach,Home Office,Technology,239.976,17.9982
ORD-3100,Jill Stevenson,Corporate,Technology,783.96,78.396
ORD-2426,Ben Wallace,Consumer,Furniture,427.644,80.7772
ORD-2504,Ben Wallace,Consumer,Furniture,290.98,75.6548
ORD-3085,Jeremy Ellison,Consumer,Furniture,40.2,19.296
ORD-3163,Bart Pistole,Corporate,Office Supplies,43.92,11.8584
ORD-3163,Bart Pistole,Corporate,Office Supplies,25.032,7.8225
ORD-2426,Ben Wallace,Consumer,Office Supplies,9.728,3.2832
ORD-2440,Pete Armstrong,Home Office,Office Supplies,67.136,25.176
ORD-2426,Ben Wallace,Consumer,Office Supplies,40.67,12.6077
ORD-2426,Ben Wallace,Consumer,Office Supplies,33.48,1.3392
ORD-2920,Patrick Gardner,Consumer,Furniture,47.952,13.7862
ORD-2890,Jonathan Doherty,Corporate,Furniture,77.6,38.024
ORD-2920,Patrick Gardner,Consumer,Furniture,63.968,0.0
ORD-2920,Patrick Gardner,Consumer,Furniture,165.048,41.262
ORD-2496,Victoria Brennan,Corporate,Furniture,756.8,75.68
ORD-2586,Denise Leinenbach,Consumer,Office Supplies,12.42,5.2164
ORD-2864,Emily Phan,Consumer,Office Supplies,38.19,-26.733
ORD-2758,Alejandro Savely,Corporate,Office Supplies,49.536,17.3376
ORD-2890,Jonathan Doherty,Corporate,Office Supplies,14.28,6.5688
ORD-2920,Patrick Gardner,Consumer,Office Supplies,37.425,-29.94
ORD-2922,Suzanne McNair,Corporate,Office Supplies,17.616,-14.0928
ORD-2890,Jonathan Doherty,Corporate,Office Supplies,32.4,15.552
ORD-2890,Jonathan Doherty,Corporate,Office Supplies,56.91,27.3168
ORD-2758,Alejandro Savely,Corporate,Office Supplies,50.96,25.48
ORD-2668,Jonathan Howell,Consumer,Office Supplies,93.06,26.0568
ORD-2890,Jonathan Doherty,Corporate,Office Supplies,1082.48,10.8248
ORD-2668,Jonathan Howell,Consumer,Technology,302.376,22.6782
ORD-2971,Katrina Willman,Consumer,Furniture,67.0,32.16
ORD-2335,Jim Mitchum,Corporate,Office Supplies,11.67,3.0342
ORD-2703,Logan Haushalter,Consumer,Office Supplies,11.744,3.8168
ORD-2335,Jim Mitchum,Corporate,Office Supplies,40.74,0.4074
ORD-3379,Jason Fortune-,Consumer,Office Supplies,11.68,3.504
ORD-3108,Edward Hooks,Corporate,Office Supplies,114.95,32.186
ORD-3108,Edward Hooks,Corporate,Office Supplies,28.752,10.0632
ORD-2203,Susan Pistek,Consumer,Office Supplies,3.62,1.1946
ORD-2478,Bill Donatelli,Consumer,Furniture,492.835,-14.081
ORD-2977,Sylvia Foulston,Corporate,Furniture,1403.92,70.196
ORD-2849,Helen Wasserman,Corporate,Furniture,368.97,81.1734
ORD-2849,Helen Wasserman,Corporate,Office Supplies,12.39,3.4692
ORD-2884,Frank Olsen,Consumer,Office Supplies,32.064,11.2224
ORD-2849,Helen Wasserman,Corporate,Office Supplies,332.94,9.9882
ORD-2917,Jonathan Doherty,Corporate,Office Supplies,1085.42,282.2092
ORD-2849,Helen Wasserman,Corporate,Office Supplies,21.96,6.1488
ORD-3219,Katherine Murray,Home Office,Office Supplies,251.79,118.3413
ORD-2124,Cindy Schnelling,Corporate,Office Supplies,111.672,6.9795
ORD-2650,Xylona Preis,Consumer,Technology,68.112,17.8794
ORD-3219,Katherine Murray,Home Office,Technology,21.8,6.104
ORD-2400,Phillip Flathmann,Consumer,Furniture,217.584,-29.9178
ORD-2742,Julie Prescott,Home Office,Furniture,470.155,-13.433
ORD-3405,Arthur Prichep,Consumer,Furniture,24.1,9.158
ORD-3405,Arthur Prichep,Consumer,Furniture,842.94,160.1586
ORD-2278,Xylona Preis,Consumer,Office Supplies,43.32,14.2956
ORD-2400,Phillip Flathmann,Consumer,Office Supplies,1101.48,429.5772
ORD-2643,Clay Ludtke,Consumer,Office Supplies,75.96,22.788
ORD-3405,Arthur Prichep,Consumer,Office Supplies,7.98,2.0748
ORD-2615,Sarah Foster,Consumer,Office Supplies,8.82,2.3814
ORD-3405,Arthur Prichep,Consumer,Office Supplies,8.75,2.625
ORD-2278,Xylona Preis,Consumer,Office Supplies,9.296,3.0212
ORD-3216,Natalie Webber,Consumer,Office Supplies,4.158,-3.465
ORD-2643,Clay Ludtke,Consumer,Office Supplies,27.24,13.3476
ORD-2278,Xylona Preis,Consumer,Office Supplies,43.584,15.7992
ORD-2278,Xylona Preis,Consumer,Office Supplies,15.26,5.0358
ORD-3405,Arthur Prichep,Consumer,Office Supplies,20.0,9.6
ORD-2400,Phillip Flathmann,Consumer,Office Supplies,87.71,41.2237
ORD-2278,Xylona Preis,Consumer,Office Supplies,19.44,9.3312
ORD-2278,Xylona Preis,Consumer,Office Supplies,116.28,56.9772
ORD-3236,Patrick Jones,Corporate,Office Supplies,9.248,3.3524
ORD-2278,Xylona Preis,Consumer,Office Supplies,314.55,150.984
ORD-2400,Phillip Flathmann,Consumer,Technology,82.95,29.0325
ORD-2742,Julie Prescott,Home Office,Technology,72.0,14.4
ORD-3216,Natalie Webber,Consumer,Technology,179.991,-251.9874
ORD-3303,Tracy Poddar,Corporate,Furniture,650.352,-97.5528
ORD-3303,Tracy Poddar,Corporate,Furniture,104.784,-14.4078
ORD-2318,Sally Matthias,Consumer,Furniture,66.112,-84.2928
ORD-3355,Maureen Fritzler,Corporate,Furniture,50.496,8.2056
ORD-2318,Sally Matthias,Consumer,Furniture,11.376,-5.688
ORD-3311,Alejandro Savely,Corporate,Furniture,209.88,35.6796
ORD-3368,Lisa Hazard,Consumer,Furniture,38.29,16.4647
ORD-3280,Elpida Rittenbach,Corporate,Furniture,876.3,-292.1
ORD-2973,Thomas Thornton,Consumer,Office Supplies,192.8,55.912
ORD-2473,Carl Weiss,Home Office,Office Supplies,4.176,1.305
ORD-2473,Carl Weiss,Home Office,Office Supplies,7.712,2.7956
ORD-2900,Roy Collins,Consumer,Office Supplies,10.74,5.2626
ORD-3303,Tracy Poddar,Corporate,Office Supplies,629.184,228.0792
ORD-3303,Tracy Poddar,Corporate,Office Supplies,15.176,5.3116
ORD-2473,Carl Weiss,Home Office,Office Supplies,38.88,18.6624
ORD-3303,Tracy Poddar,Corporate,Office Supplies,47.952,16.7832
ORD-3280,Elpida Rittenbach,Corporate,Office Supplies,45.248,3.9592
ORD-3303,Tracy Poddar,Corporate,Office Supplies,17.584,-4.1762
ORD-3280,Elpida Rittenbach,Corporate,Office Supplies,185.376,-34.758
ORD-3194,Cindy Chapman,Consumer,Technology,686.4,77.22
ORD-2696,Emily Phan,Consumer,Furniture,956.6648,-225.0976
ORD-2914,Logan Haushalter,Consumer,Furniture,113.888,9.9652
ORD-3171,Liz Willingham,Consumer,Furniture,756.8,75.68
ORD-3171,Liz Willingham,Consumer,Furniture,273.96,71.2296
ORD-2696,Emily Phan,Consumer,Furniture,863.128,-160.2952
ORD-3343,Michelle Arnett,Home Office,Office Supplies,39.68,16.2688
ORD-2696,Emily Phan,Consumer,Office Supplies,12.588,-20.1408
ORD-3343,Michelle Arnett,Home Office,Office Supplies,104.9,50.352
ORD-3013,Joseph Holt,Consumer,Office Supplies,53.248,19.968
ORD-2852,Christopher Schild,Home Office,Office Supplies,29.12,9.828
ORD-2696,Emily Phan,Consumer,Office Supplies,3.564,-6.237
ORD-2914,Logan Haushalter,Consumer,Office Supplies,158.13,77.4837
ORD-3343,Michelle Arnett,Home Office,Office Supplies,51.75,24.84
ORD-2902,Evan Bailliet,Consumer,Office Supplies,11.84,4.44
ORD-3171,Liz Willingham,Consumer,Technology,89.97,18.8937
ORD-2914,Logan Haushalter,Consumer,Technology,72.0,12.96
ORD-2696,Emily Phan,Consumer,Technology,171.96,45.1395
ORD-2576,Nora Preis,Consumer,Technology,479.72,52.7692
ORD-2235,Alejandro Savely,Corporate,Technology,23.988,-15.992
ORD-3107,Kelly Lampkin,Corporate,Furniture,207.984,-28.5978
ORD-2590,Lindsay Shagiari,Home Office,Furniture,81.424,-9.1602
ORD-2590,Lindsay Shagiari,Home Office,Furniture,238.56,26.2416
ORD-3107,Kelly Lampkin,Corporate,Furniture,35.568,5.7798
ORD-3107,Kelly Lampkin,Corporate,Office Supplies,36.112,12.6392
ORD-3107,Kelly Lampkin,Corporate,Office Supplies,88.768,31.0688
ORD-2290,Irene Maddox,Consumer,Office Supplies,84.84,22.9068
ORD-3074,Michelle Arnett,Home Office,Furniture,1603.136,100.196
ORD-2416,Michael Chen,Consumer,Furniture,44.46,-17.784
